  0.00000000E+00 -0.76648581E-06 -0.89573640E-06 -0.92768525E-06
  0.15637043E+00  0.21798859E-02  0.46568385E-02 -0.59371784E-01
  0.15706234E+00  0.21231178E-02  0.46702789E-02 -0.59625820E-01
  0.15775424E+00  0.20659661E-02  0.46837805E-02 -0.59878197E-01
  0.15844614E+00  0.20084397E-02  0.46973534E-02 -0.60128882E-01
  0.15913805E+00  0.19505477E-02  0.47110074E-02 -0.60377844E-01
  0.15982995E+00  0.18922991E-02  0.47247525E-02 -0.60625049E-01
  0.16052186E+00  0.18337031E-02  0.47385985E-02 -0.60870468E-01
  0.16121376E+00  0.17747688E-02  0.47525552E-02 -0.61114067E-01
  0.16190567E+00  0.17155053E-02  0.47666325E-02 -0.61355816E-01
  0.16259757E+00  0.16559220E-02  0.47808399E-02 -0.61595684E-01
  0.16328948E+00  0.15960281E-02  0.47951872E-02 -0.61833639E-01
  0.16398138E+00  0.15358329E-02  0.48096839E-02 -0.62069651E-01
  0.16467329E+00  0.14753457E-02  0.48243394E-02 -0.62303689E-01
  0.16536519E+00  0.14145758E-02  0.48391631E-02 -0.62535724E-01
  0.16605709E+00  0.13535327E-02  0.48541642E-02 -0.62765725E-01
  0.16674900E+00  0.12922256E-02  0.48693518E-02 -0.62993663E-01
  0.16744090E+00  0.12306640E-02  0.48847350E-02 -0.63219508E-01
  0.16813281E+00  0.11688574E-02  0.49003226E-02 -0.63443232E-01
  0.16882471E+00  0.11068150E-02  0.49161232E-02 -0.63664806E-01
  0.16951662E+00  0.10445463E-02  0.49321454E-02 -0.63884201E-01
  0.17020852E+00  0.98206073E-03  0.49483976E-02 -0.64101389E-01
  0.17090043E+00  0.91936762E-03  0.49648881E-02 -0.64316343E-01
  0.17159233E+00  0.85647638E-03  0.49816247E-02 -0.64529035E-01
  0.17228424E+00  0.79339637E-03  0.49986155E-02 -0.64739438E-01
  0.17297614E+00  0.73013693E-03  0.50158679E-02 -0.64947526E-01
  0.17366804E+00  0.66670740E-03  0.50333894E-02 -0.65153272E-01
  0.17435995E+00  0.60311706E-03  0.50511872E-02 -0.65356651E-01
  0.17505185E+00  0.53937520E-03  0.50692683E-02 -0.65557637E-01
  0.17574376E+00  0.47549103E-03  0.50876395E-02 -0.65756204E-01
  0.17643566E+00  0.41147375E-03  0.51063072E-02 -0.65952329E-01
  0.17712757E+00  0.34733253E-03  0.51252777E-02 -0.66145986E-01
  0.17781947E+00  0.28307646E-03  0.51445571E-02 -0.66337152E-01
  0.17851138E+00  0.21871461E-03  0.51641510E-02 -0.66525804E-01
  0.17920328E+00  0.15425599E-03  0.51840649E-02 -0.66711919E-01
  0.17989519E+00  0.89709539E-04  0.52043041E-02 -0.66895473E-01
  0.18058709E+00  0.25084156E-04  0.52248735E-02 -0.67076446E-01
  0.18127899E+00 -0.39611333E-04  0.52457776E-02 -0.67254815E-01
  0.18197090E+00 -0.10436817E-03  0.52670208E-02 -0.67430558E-01
  0.18266280E+00 -0.16917766E-03  0.52886072E-02 -0.67603656E-01
  0.18335471E+00 -0.23403120E-03  0.53105405E-02 -0.67774088E-01
  0.18404661E+00 -0.29892024E-03  0.53328240E-02 -0.67941835E-01
  0.18473852E+00 -0.36383633E-03  0.53554609E-02 -0.68106876E-01
  0.18543042E+00 -0.42877110E-03  0.53784540E-02 -0.68269194E-01
  0.18612233E+00 -0.49371627E-03  0.54018057E-02 -0.68428769E-01
  0.18681423E+00 -0.55866364E-03  0.54255181E-02 -0.68585584E-01
  0.18750614E+00 -0.62360512E-03  0.54495930E-02 -0.68739623E-01
